Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 0.5, Gamma: 0.1",953,34,7,2,95.88353413654619,0,40,
"Nu: 0.5, Gamma: 0.2",959,36,1,0,96.285140562249,0,40,
"Nu: 0.5, Gamma: 0.5",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.5, Gamma: 0.7",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.5, Gamma: 0.9",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.5, Gamma: 0.99",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.7, Gamma: 1e-05",914,24,46,12,92.9718875502008,0,40,
"Nu: 0.7, Gamma: 2e-05",912,26,48,10,92.570281124498,0,40,
"Nu: 0.7, Gamma: 3e-05",907,26,53,10,92.06827309236948,0,40,
"Nu: 0.7, Gamma: 4e-05",906,25,54,11,92.06827309236948,0,40,
"Nu: 0.7, Gamma: 5e-05",904,24,56,12,91.96787148594377,0,40,
"Nu: 0.7, Gamma: 6e-05",902,24,58,12,91.76706827309236,0,40,
"Nu: 0.7, Gamma: 7e-05",902,24,58,12,91.76706827309236,0,40,
"Nu: 0.7, Gamma: 8e-05",904,24,56,12,91.96787148594377,0,40,
"Nu: 0.7, Gamma: 9e-05",902,24,58,12,91.76706827309236,0,40,
"Nu: 0.7, Gamma: 0.0001",900,24,60,12,91.56626506024097,0,40,
"Nu: 0.7, Gamma: 0.0002",894,23,66,13,91.06425702811245,0,40,
"Nu: 0.7, Gamma: 0.0003",898,23,62,13,91.46586345381526,0,40,
"Nu: 0.7, Gamma: 0.0004",902,23,58,13,91.86746987951807,0,40,
"Nu: 0.7, Gamma: 0.005",919,26,41,10,93.27309236947792,0,40,
"Nu: 0.7, Gamma: 0.05",945,33,15,3,95.18072289156626,0,40,
"Nu: 0.7, Gamma: 0.0625",951,34,9,2,95.68273092369478,0,40,
"Nu: 0.7, Gamma: 0.1",953,34,7,2,95.88353413654619,0,40,
"Nu: 0.7, Gamma: 0.2",959,36,1,0,96.285140562249,0,40,
"Nu: 0.7, Gamma: 0.5",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.7, Gamma: 0.7",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.7, Gamma: 0.9",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.7, Gamma: 0.99",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.9, Gamma: 1e-05",947,32,13,4,95.48192771084338,0,40,
"Nu: 0.9, Gamma: 2e-05",950,32,10,4,95.78313253012048,0,40,
"Nu: 0.9, Gamma: 3e-05",950,32,10,4,95.78313253012048,0,40,
"Nu: 0.9, Gamma: 4e-05",950,32,10,4,95.78313253012048,0,40,
"Nu: 0.9, Gamma: 5e-05",951,33,9,3,95.78313253012048,0,40,
"Nu: 0.9, Gamma: 6e-05",951,32,9,4,95.88353413654619,0,40,
"Nu: 0.9, Gamma: 7e-05",951,32,9,4,95.88353413654619,0,40,
"Nu: 0.9, Gamma: 8e-05",952,33,8,3,95.88353413654619,0,40,
"Nu: 0.9, Gamma: 9e-05",952,33,8,3,95.88353413654619,0,40,
"Nu: 0.9, Gamma: 0.0001",953,33,7,3,95.98393574297188,0,40,
"Nu: 0.9, Gamma: 0.0002",956,33,4,3,96.285140562249,0,40,
"Nu: 0.9, Gamma: 0.0003",951,34,9,2,95.68273092369478,0,40,
"Nu: 0.9, Gamma: 0.0004",950,34,10,2,95.58232931726907,0,40,
"Nu: 0.9, Gamma: 0.005",933,34,27,2,93.87550200803213,0,40,
"Nu: 0.9, Gamma: 0.05",945,33,15,3,95.18072289156626,0,40,
"Nu: 0.9, Gamma: 0.0625",951,34,9,2,95.68273092369478,0,40,
"Nu: 0.9, Gamma: 0.1",953,34,7,2,95.88353413654619,0,40,
"Nu: 0.9, Gamma: 0.2",959,36,1,0,96.285140562249,0,40,
"Nu: 0.9, Gamma: 0.5",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.9, Gamma: 0.7",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.9, Gamma: 0.9",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.9, Gamma: 0.99",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 1e-05",957,36,3,0,96.08433734939759,0,40,
"Nu: 0.99, Gamma: 2e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 3e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 4e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 5e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 6e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 7e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 8e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 9e-05",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.0001",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.0002",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.0003",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.0004",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.005",952,36,8,0,95.58232931726907,0,40,
"Nu: 0.99, Gamma: 0.05",958,35,2,1,96.285140562249,0,40,
"Nu: 0.99, Gamma: 0.0625",959,35,1,1,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.1",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.2",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.5",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.7",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.9",960,36,0,0,96.3855421686747,0,40,
"Nu: 0.99, Gamma: 0.99",960,36,0,0,96.3855421686747,0,40,
,,,,,,,,
Target Class: blackscholes-bodytrack,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 1e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 5e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 1e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 6e-05, Gamma: 0.05",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.0625",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.1",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.2",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.5",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.7",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.9",976,31,0,3,96.93069306930693,0,40,
"Nu: 6e-05, Gamma: 0.99",976,31,0,3,96.93069306930693,0,40,
"Nu: 7e-05, Gamma: 1e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 2e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 7e-05, Gamma: 3e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 7e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 7e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 1e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 2e-05",976,31,0,3,96.93069306930693,0,40,
"Nu: 8e-05, Gamma: 3e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 8e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 8e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 1e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 9e-05, Gamma: 2e-05",976,31,0,3,96.93069306930693,0,40,
"Nu: 9e-05, Gamma: 3e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 9e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 9e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 1e-05",976,32,0,2,96.83168316831683,0,40,
"Nu: 0.0001, Gamma: 2e-05",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0001, Gamma: 3e-05",976,33,0,1,96.73267326732673,0,40,
"Nu: 0.0001, Gamma: 4e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 5e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 6e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 7e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 8e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 9e-05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.0001",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0001, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0002, Gamma: 1e-05",976,29,0,5,97.12871287128712,0,40,
"Nu: 0.0002, Gamma: 2e-05",967,29,9,5,96.23762376237623,0,40,
"Nu: 0.0002, Gamma: 3e-05",932,30,44,4,92.67326732673268,0,40,
"Nu: 0.0002, Gamma: 4e-05",972,32,4,2,96.43564356435644,0,40,
"Nu: 0.0002, Gamma: 5e-05",975,32,1,2,96.73267326732673,0,40,
"Nu: 0.0002, Gamma: 6e-05",870,24,106,10,87.12871287128714,0,40,
"Nu: 0.0002, Gamma: 7e-05",950,30,26,4,94.45544554455445,0,40,
"Nu: 0.0002, Gamma: 8e-05",962,30,14,4,95.64356435643563,0,40,
"Nu: 0.0002, Gamma: 9e-05",909,26,67,8,90.79207920792079,0,40,
"Nu: 0.0002, Gamma: 0.0001",929,28,47,6,92.57425742574257,0,40,
"Nu: 0.0002, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0002, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0002, Gamma: 0.0004",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0002, Gamma: 0.005",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0002, Gamma: 0.05",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.0625",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.1",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.2",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.5",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.7",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.9",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0002, Gamma: 0.99",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0003, Gamma: 1e-05",710,4,266,30,73.26732673267327,0,40,
"Nu: 0.0003, Gamma: 2e-05",951,29,25,5,94.65346534653465,0,40,
"Nu: 0.0003, Gamma: 3e-05",803,16,173,18,81.28712871287128,0,40,
"Nu: 0.0003, Gamma: 4e-05",742,13,234,21,75.54455445544555,0,40,
"Nu: 0.0003, Gamma: 5e-05",731,8,245,26,74.95049504950495,0,40,
"Nu: 0.0003, Gamma: 6e-05",755,9,221,25,77.22772277227723,0,40,
"Nu: 0.0003, Gamma: 7e-05",737,10,239,24,75.34653465346534,0,40,
"Nu: 0.0003, Gamma: 8e-05",889,23,87,11,89.10891089108911,0,40,
"Nu: 0.0003, Gamma: 9e-05",901,26,75,8,90.0,0,40,
"Nu: 0.0003, Gamma: 0.0001",918,28,58,6,91.48514851485149,0,40,
"Nu: 0.0003, Gamma: 0.0002",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.0003",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.0004",973,33,3,1,96.43564356435644,0,40,
"Nu: 0.0003, Gamma: 0.005",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0003, Gamma: 0.05",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.0625",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.1",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.2",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.7",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0003, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0004, Gamma: 1e-05",709,4,267,30,73.16831683168317,0,40,
"Nu: 0.0004, Gamma: 2e-05",809,14,167,20,82.07920792079207,0,40,
"Nu: 0.0004, Gamma: 3e-05",947,27,29,7,94.45544554455445,0,40,
"Nu: 0.0004, Gamma: 4e-05",746,13,230,21,75.94059405940594,0,40,
"Nu: 0.0004, Gamma: 5e-05",905,24,71,10,90.5940594059406,0,40,
"Nu: 0.0004, Gamma: 6e-05",757,10,219,24,77.32673267326733,0,40,
"Nu: 0.0004, Gamma: 7e-05",732,8,244,26,75.04950495049505,0,40,
"Nu: 0.0004, Gamma: 8e-05",871,22,105,12,87.42574257425743,0,40,
"Nu: 0.0004, Gamma: 9e-05",910,27,66,7,90.79207920792079,0,40,
"Nu: 0.0004, Gamma: 0.0001",956,33,20,1,94.75247524752474,0,40,
"Nu: 0.0004, Gamma: 0.0002",948,30,28,4,94.25742574257426,0,40,
"Nu: 0.0004, Gamma: 0.0003",909,27,67,7,90.6930693069307,0,40,
"Nu: 0.0004, Gamma: 0.0004",958,27,18,7,95.54455445544554,0,40,
"Nu: 0.0004, Gamma: 0.005",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.05",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.0625",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.1",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.2",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.5",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.7",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.9",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.0004, Gamma: 0.99",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.005, Gamma: 1e-05",724,6,252,28,74.45544554455445,0,40,
"Nu: 0.005, Gamma: 2e-05",734,8,242,26,75.24752475247524,0,40,
"Nu: 0.005, Gamma: 3e-05",730,7,246,27,74.95049504950495,0,40,
"Nu: 0.005, Gamma: 4e-05",735,11,241,23,75.04950495049505,0,40,
"Nu: 0.005, Gamma: 5e-05",745,11,231,23,76.03960396039604,0,40,
"Nu: 0.005, Gamma: 6e-05",743,11,233,23,75.84158415841584,0,40,
"Nu: 0.005, Gamma: 7e-05",745,11,231,23,76.03960396039604,0,40,
"Nu: 0.005, Gamma: 8e-05",746,12,230,22,76.03960396039604,0,40,
"Nu: 0.005, Gamma: 9e-05",746,12,230,22,76.03960396039604,0,40,
"Nu: 0.005, Gamma: 0.0001",749,12,227,22,76.33663366336634,0,40,
"Nu: 0.005, Gamma: 0.0002",769,11,207,23,78.41584158415841,0,40,
"Nu: 0.005, Gamma: 0.0003",792,15,184,19,80.2970297029703,0,40,
"Nu: 0.005, Gamma: 0.0004",817,12,159,22,83.06930693069306,0,40,
"Nu: 0.005, Gamma: 0.005",919,17,57,17,92.67326732673268,0,40,
"Nu: 0.005, Gamma: 0.05",967,32,9,2,95.94059405940594,0,40,
"Nu: 0.005, Gamma: 0.0625",965,29,11,5,96.03960396039604,0,40,
"Nu: 0.005, Gamma: 0.1",971,34,5,0,96.13861386138613,0,40,
"Nu: 0.005, Gamma: 0.2",975,34,1,0,96.53465346534654,0,40,
"Nu: 0.005, Gamma: 0.5",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.005, Gamma: 0.7",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.005, Gamma: 0.9",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.005, Gamma: 0.99",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.05, Gamma: 1e-05",715,3,261,31,73.86138613861387,0,40,
"Nu: 0.05, Gamma: 2e-05",731,6,245,28,75.14851485148515,0,40,
"Nu: 0.05, Gamma: 3e-05",730,10,246,24,74.65346534653466,0,40,
"Nu: 0.05, Gamma: 4e-05",732,11,244,23,74.75247524752476,0,40,
"Nu: 0.05, Gamma: 5e-05",739,11,237,23,75.44554455445545,0,40,
"Nu: 0.05, Gamma: 6e-05",742,11,234,23,75.74257425742574,0,40,
"Nu: 0.05, Gamma: 7e-05",742,8,234,26,76.03960396039604,0,40,
"Nu: 0.05, Gamma: 8e-05",744,11,232,23,75.94059405940594,0,40,
"Nu: 0.05, Gamma: 9e-05",749,9,227,25,76.63366336633663,0,40,
"Nu: 0.05, Gamma: 0.0001",749,12,227,22,76.33663366336634,0,40,
"Nu: 0.05, Gamma: 0.0002",767,11,209,23,78.21782178217822,0,40,
"Nu: 0.05, Gamma: 0.0003",793,15,183,19,80.3960396039604,0,40,
"Nu: 0.05, Gamma: 0.0004",810,15,166,19,82.07920792079207,0,40,
"Nu: 0.05, Gamma: 0.005",918,18,58,16,92.47524752475248,0,40,
"Nu: 0.05, Gamma: 0.05",964,32,12,2,95.64356435643563,0,40,
"Nu: 0.05, Gamma: 0.0625",967,29,9,5,96.23762376237623,0,40,
"Nu: 0.05, Gamma: 0.1",969,31,7,3,96.23762376237623,0,40,
"Nu: 0.05, Gamma: 0.2",974,31,2,3,96.73267326732673,0,40,
"Nu: 0.05, Gamma: 0.5",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.05, Gamma: 0.7",976,31,0,3,96.93069306930693,0,40,
"Nu: 0.05, Gamma: 0.9",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.05, Gamma: 0.99",976,34,0,0,96.63366336633663,0,40,
"Nu: 0.0625, Gamma: 1e-05",715,6,261,28,73.56435643564356,0,40,
"Nu: 0.0625, Gamma: 2e-05",731,6,245,28,75.14851485148515,0,40,
"Nu: 0.0625, Gamma: 3e-05",730,7,246,27,74.95049504950495,0,40,
"Nu: 0.0625, Gamma: 4e-05",732,8,244,26,75.04950495049505,0,40,
"Nu: 0.0625, Gamma: 5e-05",738,8,238,26,75.64356435643565,0,40,
"Nu: 0.0625, Gamma: 6e-05",742,8,234,26,76.03960396039604,0,40,
"Nu: 0.0625, Gamma: 7e-05",742,8,234,26,76.03960396039604,0,40,
"Nu: 0.0625, Gamma: 8e-05",744,8,232,26,76.23762376237624,0,40,
"Nu: 0.0625, Gamma: 9e-05",749,9,227,25,76.63366336633663,0,40,
"Nu: 0.0625, Gamma: 0.0001",749,9,227,25,76.63366336633663,0,40,
"Nu: 0.0625, Gamma: 0.0002",767,11,209,23,78.21782178217822,0,40,
"Nu: 0.0625, Gamma: 0.0003",793,12,183,22,80.6930693069307,0,40,
"Nu: 0.0625, Gamma: 0.0004",810,15,166,19,82.07920792079207,0,40,
"Nu: 0.0625, Gamma: 0.005",917,17,59,17,92.47524752475248,0,40,
