Features: 16,,,,,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,94.08284024,31,2924,2193
"Nu: 0.0002, Gamma: 0.5",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0002, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0002, Gamma: 0.9",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0002, Gamma: 0.99",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",253,20,51,14,78.99408284,30,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",131,8,173,26,46.44970414,30,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",132,10,172,24,46.15384615,30,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",260,30,44,4,78.10650888,30,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",145,9,159,25,50.29585799,30,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",149,11,155,23,50.88757396,30,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",158,11,146,23,53.55029586,30,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",163,15,141,19,53.84615385,30,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",169,17,135,17,55.0295858,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",176,17,128,17,57.10059172,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",295,29,9,5,88.75739645,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.005",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0003, Gamma: 0.05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.2",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0003, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",261,20,43,14,81.36094675,30,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",131,8,173,26,46.44970414,30,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",132,9,172,25,46.44970414,30,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",132,9,172,25,46.44970414,30,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",141,8,163,26,49.40828402,30,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",148,9,156,25,51.18343195,30,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",156,9,148,25,53.55029586,30,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",184,12,120,22,60.94674556,30,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",304,29,0,5,91.42011834,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",195,13,109,21,63.90532544,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",194,17,110,17,62.4260355,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",237,19,67,15,74.55621302,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",202,18,102,16,64.49704142,30,40,,,,,
"Nu: 0.0004, Gamma: 0.005",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.05",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.1",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.5",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.9",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0004, Gamma: 0.99",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.005, Gamma: 1e-05",119,5,185,29,43.78698225,30,40,,,,,
"Nu: 0.005, Gamma: 2e-05",132,7,172,27,47.04142012,30,40,,,,,
"Nu: 0.005, Gamma: 3e-05",137,7,167,27,48.52071006,30,40,,,,,
"Nu: 0.005, Gamma: 4e-05",141,7,163,27,49.70414201,30,40,,,,,
"Nu: 0.005, Gamma: 5e-05",149,8,155,26,51.77514793,30,40,,,,,
"Nu: 0.005, Gamma: 6e-05",204,14,100,20,66.27218935,30,40,,,,,
"Nu: 0.005, Gamma: 7e-05",209,15,95,19,67.4556213,30,40,,,,,
"Nu: 0.005, Gamma: 8e-05",163,10,141,24,55.32544379,30,40,,,,,
"Nu: 0.005, Gamma: 9e-05",219,17,85,17,69.82248521,30,40,,,,,
"Nu: 0.005, Gamma: 0.0001",175,12,129,22,58.28402367,30,40,,,,,
"Nu: 0.005, Gamma: 0.0002",188,12,116,22,62.13017751,30,40,,,,,
"Nu: 0.005, Gamma: 0.0003",200,13,104,21,65.38461538,30,40,,,,,
"Nu: 0.005, Gamma: 0.0004",204,13,100,21,66.56804734,30,40,,,,,
"Nu: 0.005, Gamma: 0.005",253,21,51,13,78.69822485,30,40,,,,,
"Nu: 0.005, Gamma: 0.05",256,27,48,7,77.81065089,30,40,,,,,
"Nu: 0.005, Gamma: 0.0625",304,30,0,4,91.12426036,30,40,,,,,
"Nu: 0.005, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.005, Gamma: 0.2",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.005, Gamma: 0.5",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.005, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.005, Gamma: 0.9",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.005, Gamma: 0.99",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.05, Gamma: 1e-05",119,5,185,29,43.78698225,30,40,,,,,
"Nu: 0.05, Gamma: 2e-05",184,12,120,22,60.94674556,30,40,,,,,
"Nu: 0.05, Gamma: 3e-05",186,12,118,22,61.53846154,30,40,,,,,
"Nu: 0.05, Gamma: 4e-05",189,12,115,22,62.4260355,30,40,,,,,
"Nu: 0.05, Gamma: 5e-05",197,13,107,21,64.49704142,30,40,,,,,
"Nu: 0.05, Gamma: 6e-05",202,14,102,20,65.68047337,30,40,,,,,
"Nu: 0.05, Gamma: 7e-05",209,15,95,19,67.4556213,30,40,,,,,
"Nu: 0.05, Gamma: 8e-05",212,15,92,19,68.34319527,30,40,,,,,
"Nu: 0.05, Gamma: 9e-05",218,17,86,17,69.52662722,30,40,,,,,
"Nu: 0.05, Gamma: 0.0001",225,17,79,17,71.59763314,30,40,,,,,
"Nu: 0.05, Gamma: 0.0002",189,12,115,22,62.4260355,30,40,,,,,
"Nu: 0.05, Gamma: 0.0003",249,17,55,17,78.69822485,30,40,,,,,
"Nu: 0.05, Gamma: 0.0004",204,13,100,21,66.56804734,30,40,,,,,
"Nu: 0.05, Gamma: 0.005",253,21,51,13,78.69822485,30,40,,,,,
"Nu: 0.05, Gamma: 0.05",304,32,0,2,90.53254438,30,40,,,,,
"Nu: 0.05, Gamma: 0.0625",256,28,48,6,77.5147929,30,40,,,,,
"Nu: 0.05, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.05, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.05, Gamma: 0.5",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.05, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.05, Gamma: 0.9",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.05, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0625, Gamma: 1e-05",119,5,185,29,43.78698225,30,40,,,,,
"Nu: 0.0625, Gamma: 2e-05",136,7,168,27,48.22485207,30,40,,,,,
"Nu: 0.0625, Gamma: 3e-05",186,12,118,22,61.53846154,30,40,,,,,
"Nu: 0.0625, Gamma: 4e-05",191,12,113,22,63.01775148,30,40,,,,,
"Nu: 0.0625, Gamma: 5e-05",197,13,107,21,64.49704142,30,40,,,,,
"Nu: 0.0625, Gamma: 6e-05",202,14,102,20,65.68047337,30,40,,,,,
"Nu: 0.0625, Gamma: 7e-05",209,15,95,19,67.4556213,30,40,,,,,
"Nu: 0.0625, Gamma: 8e-05",164,10,140,24,55.62130178,30,40,,,,,
"Nu: 0.0625, Gamma: 9e-05",218,17,86,17,69.52662722,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0001",224,17,80,17,71.30177515,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0002",237,17,67,17,75.14792899,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0003",201,12,103,22,65.97633136,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0004",252,18,52,16,79.28994083,30,40,,,,,
"Nu: 0.0625, Gamma: 0.005",301,26,3,8,91.42011834,30,40,,,,,
"Nu: 0.0625, Gamma: 0.05",304,32,0,2,90.53254438,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0625",256,28,48,6,77.5147929,30,40,,,,,
"Nu: 0.0625, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0625, Gamma: 0.2",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0625, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0625, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.0625, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.0625, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.1, Gamma: 1e-05",119,5,185,29,43.78698225,30,40,,,,,
"Nu: 0.1, Gamma: 2e-05",136,7,168,27,48.22485207,30,40,,,,,
"Nu: 0.1, Gamma: 3e-05",138,7,166,27,48.81656805,30,40,,,,,
"Nu: 0.1, Gamma: 4e-05",141,7,163,27,49.70414201,30,40,,,,,
"Nu: 0.1, Gamma: 5e-05",149,8,155,26,51.77514793,30,40,,,,,
"Nu: 0.1, Gamma: 6e-05",154,9,150,25,52.95857988,30,40,,,,,
"Nu: 0.1, Gamma: 7e-05",161,10,143,24,54.73372781,30,40,,,,,
"Nu: 0.1, Gamma: 8e-05",164,10,140,24,55.62130178,30,40,,,,,
"Nu: 0.1, Gamma: 9e-05",168,12,136,22,56.21301775,30,40,,,,,
"Nu: 0.1, Gamma: 0.0001",176,12,128,22,58.57988166,30,40,,,,,
"Nu: 0.1, Gamma: 0.0002",189,12,115,22,62.4260355,30,40,,,,,
"Nu: 0.1, Gamma: 0.0003",201,12,103,22,65.97633136,30,40,,,,,
"Nu: 0.1, Gamma: 0.0004",252,18,52,16,79.28994083,30,40,,,,,
"Nu: 0.1, Gamma: 0.005",301,26,3,8,91.42011834,30,40,,,,,
"Nu: 0.1, Gamma: 0.05",304,32,0,2,90.53254438,30,40,,,,,
"Nu: 0.1, Gamma: 0.0625",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.1, Gamma: 0.1",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.1, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.1, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.1, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.1, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.1, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.2, Gamma: 1e-05",122,7,182,27,44.08284024,30,40,,,,,
"Nu: 0.2, Gamma: 2e-05",137,8,167,26,48.22485207,30,40,,,,,
"Nu: 0.2, Gamma: 3e-05",138,7,166,27,48.81656805,30,40,,,,,
"Nu: 0.2, Gamma: 4e-05",143,8,161,26,50,30,40,,,,,
"Nu: 0.2, Gamma: 5e-05",197,13,107,21,64.49704142,30,40,,,,,
"Nu: 0.2, Gamma: 6e-05",154,9,150,25,52.95857988,30,40,,,,,
"Nu: 0.2, Gamma: 7e-05",209,15,95,19,67.4556213,30,40,,,,,
"Nu: 0.2, Gamma: 8e-05",212,15,92,19,68.34319527,30,40,,,,,
"Nu: 0.2, Gamma: 9e-05",218,17,86,17,69.52662722,30,40,,,,,
"Nu: 0.2, Gamma: 0.0001",176,12,128,22,58.57988166,30,40,,,,,
"Nu: 0.2, Gamma: 0.0002",237,17,67,17,75.14792899,30,40,,,,,
"Nu: 0.2, Gamma: 0.0003",201,12,103,22,65.97633136,30,40,,,,,
"Nu: 0.2, Gamma: 0.0004",252,18,52,16,79.28994083,30,40,,,,,
"Nu: 0.2, Gamma: 0.005",253,21,51,13,78.69822485,30,40,,,,,
"Nu: 0.2, Gamma: 0.05",256,27,48,7,77.81065089,30,40,,,,,
"Nu: 0.2, Gamma: 0.0625",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.2, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.2, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.2, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.2, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.2, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.2, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.5, Gamma: 1e-05",204,17,100,17,65.38461538,30,40,,,,,
"Nu: 0.5, Gamma: 2e-05",177,13,127,21,58.57988166,30,40,,,,,
"Nu: 0.5, Gamma: 3e-05",184,14,120,20,60.35502959,30,40,,,,,
"Nu: 0.5, Gamma: 4e-05",233,19,71,15,73.37278107,30,40,,,,,
"Nu: 0.5, Gamma: 5e-05",193,14,111,20,63.01775148,30,40,,,,,
"Nu: 0.5, Gamma: 6e-05",196,14,108,20,63.90532544,30,40,,,,,
"Nu: 0.5, Gamma: 7e-05",250,19,54,15,78.40236686,30,40,,,,,
"Nu: 0.5, Gamma: 8e-05",203,14,101,20,65.97633136,30,40,,,,,
"Nu: 0.5, Gamma: 9e-05",204,14,100,20,66.27218935,30,40,,,,,
"Nu: 0.5, Gamma: 0.0001",204,14,100,20,66.27218935,30,40,,,,,
"Nu: 0.5, Gamma: 0.0002",211,14,93,20,68.34319527,30,40,,,,,
"Nu: 0.5, Gamma: 0.0003",214,14,90,20,69.23076923,30,40,,,,,
"Nu: 0.5, Gamma: 0.0004",264,19,40,15,82.5443787,30,40,,,,,
"Nu: 0.5, Gamma: 0.005",301,26,3,8,91.42011834,30,40,,,,,
"Nu: 0.5, Gamma: 0.05",304,32,0,2,90.53254438,30,40,,,,,
"Nu: 0.5, Gamma: 0.0625",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.5, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.5, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.5, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.5, Gamma: 0.7",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.5, Gamma: 0.9",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.5, Gamma: 0.99",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.7, Gamma: 1e-05",270,27,34,7,81.95266272,30,40,,,,,
"Nu: 0.7, Gamma: 2e-05",272,29,32,5,81.95266272,30,40,,,,,
"Nu: 0.7, Gamma: 3e-05",272,28,32,6,82.24852071,30,40,,,,,
"Nu: 0.7, Gamma: 4e-05",271,25,33,9,82.84023669,30,40,,,,,
"Nu: 0.7, Gamma: 5e-05",272,26,32,8,82.84023669,30,40,,,,,
"Nu: 0.7, Gamma: 6e-05",274,24,30,10,84.02366864,30,40,,,,,
"Nu: 0.7, Gamma: 7e-05",276,24,28,10,84.61538462,30,40,,,,,
"Nu: 0.7, Gamma: 8e-05",277,24,27,10,84.9112426,30,40,,,,,
"Nu: 0.7, Gamma: 9e-05",277,24,27,10,84.9112426,30,40,,,,,
"Nu: 0.7, Gamma: 0.0001",277,23,27,11,85.20710059,30,40,,,,,
"Nu: 0.7, Gamma: 0.0002",232,19,72,15,73.07692308,30,40,,,,,
"Nu: 0.7, Gamma: 0.0003",285,24,19,10,87.27810651,30,40,,,,,
"Nu: 0.7, Gamma: 0.0004",291,24,13,10,89.05325444,30,40,,,,,
"Nu: 0.7, Gamma: 0.005",253,21,51,13,78.69822485,30,40,,,,,
"Nu: 0.7, Gamma: 0.05",304,32,0,2,90.53254438,30,40,,,,,
"Nu: 0.7, Gamma: 0.0625",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.7, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.7, Gamma: 0.2",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.7, Gamma: 0.5",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.7, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.7, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.7, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 1e-05",295,32,9,2,87.86982249,30,40,,,,,
"Nu: 0.9, Gamma: 2e-05",293,32,11,2,87.27810651,30,40,,,,,
"Nu: 0.9, Gamma: 3e-05",293,32,11,2,87.27810651,30,40,,,,,
"Nu: 0.9, Gamma: 4e-05",294,31,10,3,87.86982249,30,40,,,,,
"Nu: 0.9, Gamma: 5e-05",293,31,11,3,87.5739645,30,40,,,,,
"Nu: 0.9, Gamma: 6e-05",295,30,9,4,88.46153846,30,40,,,,,
"Nu: 0.9, Gamma: 7e-05",296,31,8,3,88.46153846,30,40,,,,,
"Nu: 0.9, Gamma: 8e-05",296,31,8,3,88.46153846,30,40,,,,,
"Nu: 0.9, Gamma: 9e-05",296,31,8,3,88.46153846,30,40,,,,,
"Nu: 0.9, Gamma: 0.0001",296,29,8,5,89.05325444,30,40,,,,,
"Nu: 0.9, Gamma: 0.0002",297,29,7,5,89.34911243,30,40,,,,,
"Nu: 0.9, Gamma: 0.0003",298,28,6,6,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.0004",300,28,4,6,90.53254438,30,40,,,,,
"Nu: 0.9, Gamma: 0.005",256,23,48,11,78.99408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.0625",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.1",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.9, Gamma: 0.2",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.9, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.9, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 1e-05",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.99, Gamma: 2e-05",304,33,0,1,90.23668639,30,40,,,,,
"Nu: 0.99, Gamma: 3e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 4e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 5e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 6e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 7e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 8e-05",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 9e-05",303,34,1,0,89.64497041,30,40,,,,,
"Nu: 0.99, Gamma: 0.0001",303,34,1,0,89.64497041,30,40,,,,,
"Nu: 0.99, Gamma: 0.0002",303,34,1,0,89.64497041,30,40,,,,,
"Nu: 0.99, Gamma: 0.0003",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.0004",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.005",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.05",256,29,48,5,77.21893491,30,40,,,,,
"Nu: 0.99, Gamma: 0.0625",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.1",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.2",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.5",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.7",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.9",304,34,0,0,89.9408284,30,40,,,,,
"Nu: 0.99, Gamma: 0.99",304,34,0,0,89.9408284,30,40,,,,,
,,,,,,,,,,,,
Features: 16,,,,,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,,,,
"Nu: 5e-05, Gamma: 1e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.005",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 5e-05, Gamma: 0.05",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.1",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.2",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.5",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.7",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.9",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 5e-05, Gamma: 0.99",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",336,30,0,1,91.82561308,40,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",336,30,0,1,91.82561308,40,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.005",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.1",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.2",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.5",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.7",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.9",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 6e-05, Gamma: 0.99",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",258,28,78,3,71.11716621,40,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",272,19,64,12,77.38419619,40,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",336,30,0,1,91.82561308,40,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.005",336,31,0,0,91.55313351,40,40,,,,,
"Nu: 7e-05, Gamma: 0.05",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.1",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.2",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.5",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.7",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.9",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 7e-05, Gamma: 0.99",304,26,32,5,84.19618529,40,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",241,23,95,8,67.84741144,40,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",272,19,64,12,77.38419619,40,40,,,,,
