Features: 16,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,92.60273973,49,24,223
"Nu: 5e-05, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 5e-05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 5e-05, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 5e-05, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 5e-05, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.1",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 6e-05, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 6e-05, Gamma: 0.7",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 6e-05, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 6e-05, Gamma: 0.99",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",132,8,204,21,41.91780822,50,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",178,12,158,17,53.42465753,50,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",242,16,94,13,69.8630137,50,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",274,19,62,10,77.80821918,50,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",294,21,42,8,82.73972603,50,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.1",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 7e-05, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",114,9,222,20,36.71232877,50,40,,,,,
"Nu: 8e-05, Gamma: 3e-05",178,12,158,17,53.42465753,50,40,,,,,
"Nu: 8e-05, Gamma: 4e-05",242,16,94,13,69.8630137,50,40,,,,,
"Nu: 8e-05, Gamma: 5e-05",274,19,62,10,77.80821918,50,40,,,,,
"Nu: 8e-05, Gamma: 6e-05",294,21,42,8,82.73972603,50,40,,,,,
"Nu: 8e-05, Gamma: 7e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 8e-05, Gamma: 8e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 8e-05, Gamma: 9e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.0001",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.0002",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.1",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 8e-05, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 1e-05",120,10,216,19,38.08219178,50,40,,,,,
"Nu: 9e-05, Gamma: 2e-05",114,9,222,20,36.71232877,50,40,,,,,
"Nu: 9e-05, Gamma: 3e-05",178,12,158,17,53.42465753,50,40,,,,,
"Nu: 9e-05, Gamma: 4e-05",242,16,94,13,69.8630137,50,40,,,,,
"Nu: 9e-05, Gamma: 5e-05",274,19,62,10,77.80821918,50,40,,,,,
"Nu: 9e-05, Gamma: 6e-05",294,21,42,8,82.73972603,50,40,,,,,
"Nu: 9e-05, Gamma: 7e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 9e-05, Gamma: 8e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 9e-05, Gamma: 9e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.0001",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.0002",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.1",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 9e-05, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 9e-05, Gamma: 0.7",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 9e-05, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 9e-05, Gamma: 0.99",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0001, Gamma: 1e-05",120,10,216,19,38.08219178,50,40,,,,,
"Nu: 0.0001, Gamma: 2e-05",114,9,222,20,36.71232877,50,40,,,,,
"Nu: 0.0001, Gamma: 3e-05",178,12,158,17,53.42465753,50,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",242,16,94,13,69.8630137,50,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",274,19,62,10,77.80821918,50,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",294,21,42,8,82.73972603,50,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.1",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0001, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",117,4,219,25,38.90410959,50,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",332,28,4,1,91.23287671,50,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",334,28,2,1,91.78082192,50,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",233,15,103,14,67.67123288,50,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",138,10,198,19,43.01369863,50,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",151,12,185,17,46.02739726,50,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",213,12,123,17,63.01369863,50,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",331,27,5,2,91.23287671,50,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",284,25,52,4,78.90410959,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",330,29,6,0,90.4109589,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",335,29,1,0,91.78082192,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.005",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.1",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0002, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0002, Gamma: 0.7",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0002, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0002, Gamma: 0.99",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",108,4,228,25,36.43835616,50,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",332,24,4,5,92.32876712,50,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",125,7,211,22,40.2739726,50,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",132,8,204,21,41.91780822,50,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",138,7,198,22,43.83561644,50,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",133,8,203,21,42.19178082,50,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",138,8,198,21,43.56164384,50,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",160,9,176,20,49.31506849,50,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",247,20,89,9,70.1369863,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",294,22,42,7,82.46575342,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",328,28,8,1,90.1369863,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",318,27,18,2,87.67123288,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.005",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0003, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.1",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0003, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",173,15,163,14,51.23287671,50,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",327,24,9,5,90.95890411,50,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",123,6,213,23,40,50,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",132,8,204,21,41.91780822,50,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",135,6,201,23,43.28767123,50,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",133,8,203,21,42.19178082,50,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",138,6,198,23,44.10958904,50,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",155,8,181,21,48.21917808,50,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",219,12,117,17,64.65753425,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",263,16,73,13,75.61643836,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",336,28,0,1,92.32876712,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.005",269,15,67,14,77.53424658,50,40,,,,,
"Nu: 0.0004, Gamma: 0.05",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.1",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0004, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.005, Gamma: 1e-05",109,3,227,26,36.98630137,50,40,,,,,
"Nu: 0.005, Gamma: 2e-05",119,4,217,25,39.45205479,50,40,,,,,
"Nu: 0.005, Gamma: 3e-05",119,5,217,24,39.17808219,50,40,,,,,
"Nu: 0.005, Gamma: 4e-05",125,5,211,24,40.82191781,50,40,,,,,
"Nu: 0.005, Gamma: 5e-05",169,8,167,21,52.05479452,50,40,,,,,
"Nu: 0.005, Gamma: 6e-05",143,7,193,22,45.20547945,50,40,,,,,
"Nu: 0.005, Gamma: 7e-05",181,9,155,20,55.06849315,50,40,,,,,
"Nu: 0.005, Gamma: 8e-05",149,9,187,20,46.30136986,50,40,,,,,
"Nu: 0.005, Gamma: 9e-05",153,9,183,20,47.39726027,50,40,,,,,
"Nu: 0.005, Gamma: 0.0001",197,10,139,19,59.17808219,50,40,,,,,
"Nu: 0.005, Gamma: 0.0002",175,9,161,20,53.42465753,50,40,,,,,
"Nu: 0.005, Gamma: 0.0003",230,12,106,17,67.67123288,50,40,,,,,
"Nu: 0.005, Gamma: 0.0004",196,13,140,16,58.08219178,50,40,,,,,
"Nu: 0.005, Gamma: 0.005",262,14,74,15,75.89041096,50,40,,,,,
"Nu: 0.005, Gamma: 0.05",295,25,41,4,81.91780822,50,40,,,,,
"Nu: 0.005, Gamma: 0.0625",296,24,40,5,82.46575342,50,40,,,,,
"Nu: 0.005, Gamma: 0.1",331,28,5,1,90.95890411,50,40,,,,,
"Nu: 0.005, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.005, Gamma: 0.5",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.005, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.005, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.005, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.05, Gamma: 1e-05",141,5,195,24,45.20547945,50,40,,,,,
"Nu: 0.05, Gamma: 2e-05",148,6,188,23,46.84931507,50,40,,,,,
"Nu: 0.05, Gamma: 3e-05",121,5,215,24,39.7260274,50,40,,,,,
"Nu: 0.05, Gamma: 4e-05",159,8,177,21,49.31506849,50,40,,,,,
"Nu: 0.05, Gamma: 5e-05",168,8,168,21,51.78082192,50,40,,,,,
"Nu: 0.05, Gamma: 6e-05",143,7,193,22,45.20547945,50,40,,,,,
"Nu: 0.05, Gamma: 7e-05",147,7,189,22,46.30136986,50,40,,,,,
"Nu: 0.05, Gamma: 8e-05",184,10,152,19,55.61643836,50,40,,,,,
"Nu: 0.05, Gamma: 9e-05",158,9,178,20,48.76712329,50,40,,,,,
"Nu: 0.05, Gamma: 0.0001",162,8,174,21,50.1369863,50,40,,,,,
"Nu: 0.05, Gamma: 0.0002",177,8,159,21,54.24657534,50,40,,,,,
"Nu: 0.05, Gamma: 0.0003",231,11,105,18,68.21917808,50,40,,,,,
"Nu: 0.05, Gamma: 0.0004",232,13,104,16,67.94520548,50,40,,,,,
"Nu: 0.05, Gamma: 0.005",268,15,68,14,77.26027397,50,40,,,,,
"Nu: 0.05, Gamma: 0.05",327,28,9,1,89.8630137,50,40,,,,,
"Nu: 0.05, Gamma: 0.0625",297,25,39,4,82.46575342,50,40,,,,,
"Nu: 0.05, Gamma: 0.1",300,26,36,3,83.01369863,50,40,,,,,
"Nu: 0.05, Gamma: 0.2",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.05, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.05, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.05, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.05, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.0625, Gamma: 1e-05",109,3,227,26,36.98630137,50,40,,,,,
"Nu: 0.0625, Gamma: 2e-05",116,4,220,25,38.63013699,50,40,,,,,
"Nu: 0.0625, Gamma: 3e-05",153,7,183,22,47.94520548,50,40,,,,,
"Nu: 0.0625, Gamma: 4e-05",159,8,177,21,49.31506849,50,40,,,,,
"Nu: 0.0625, Gamma: 5e-05",136,6,200,23,43.56164384,50,40,,,,,
"Nu: 0.0625, Gamma: 6e-05",175,9,161,20,53.42465753,50,40,,,,,
"Nu: 0.0625, Gamma: 7e-05",179,9,157,20,54.52054795,50,40,,,,,
"Nu: 0.0625, Gamma: 8e-05",184,10,152,19,55.61643836,50,40,,,,,
"Nu: 0.0625, Gamma: 9e-05",191,11,145,18,57.26027397,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0001",194,10,142,19,58.35616438,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0002",177,8,159,21,54.24657534,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0003",226,11,110,18,66.84931507,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0004",231,12,105,17,67.94520548,50,40,,,,,
"Nu: 0.0625, Gamma: 0.005",268,15,68,14,77.26027397,50,40,,,,,
"Nu: 0.0625, Gamma: 0.05",327,27,9,2,90.1369863,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0625",329,27,7,2,90.68493151,50,40,,,,,
"Nu: 0.0625, Gamma: 0.1",300,26,36,3,83.01369863,50,40,,,,,
"Nu: 0.0625, Gamma: 0.2",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0625, Gamma: 0.5",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0625, Gamma: 0.7",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0625, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.0625, Gamma: 0.99",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.1, Gamma: 1e-05",141,5,195,24,45.20547945,50,40,,,,,
"Nu: 0.1, Gamma: 2e-05",116,4,220,25,38.63013699,50,40,,,,,
"Nu: 0.1, Gamma: 3e-05",121,5,215,24,39.7260274,50,40,,,,,
"Nu: 0.1, Gamma: 4e-05",127,6,209,23,41.09589041,50,40,,,,,
"Nu: 0.1, Gamma: 5e-05",136,6,200,23,43.56164384,50,40,,,,,
"Nu: 0.1, Gamma: 6e-05",175,9,161,20,53.42465753,50,40,,,,,
"Nu: 0.1, Gamma: 7e-05",179,9,157,20,54.52054795,50,40,,,,,
"Nu: 0.1, Gamma: 8e-05",184,10,152,19,55.61643836,50,40,,,,,
"Nu: 0.1, Gamma: 9e-05",159,9,177,20,49.04109589,50,40,,,,,
"Nu: 0.1, Gamma: 0.0001",194,10,142,19,58.35616438,50,40,,,,,
"Nu: 0.1, Gamma: 0.0002",209,10,127,19,62.46575342,50,40,,,,,
"Nu: 0.1, Gamma: 0.0003",197,9,139,20,59.45205479,50,40,,,,,
"Nu: 0.1, Gamma: 0.0004",231,12,105,17,67.94520548,50,40,,,,,
"Nu: 0.1, Gamma: 0.005",268,15,68,14,77.26027397,50,40,,,,,
"Nu: 0.1, Gamma: 0.05",327,27,9,2,90.1369863,50,40,,,,,
"Nu: 0.1, Gamma: 0.0625",329,28,7,1,90.4109589,50,40,,,,,
"Nu: 0.1, Gamma: 0.1",332,28,4,1,91.23287671,50,40,,,,,
"Nu: 0.1, Gamma: 0.2",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.1, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.1, Gamma: 0.7",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.1, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.1, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.2, Gamma: 1e-05",115,4,221,25,38.35616438,50,40,,,,,
"Nu: 0.2, Gamma: 2e-05",122,4,214,25,40.2739726,50,40,,,,,
"Nu: 0.2, Gamma: 3e-05",121,5,215,24,39.7260274,50,40,,,,,
"Nu: 0.2, Gamma: 4e-05",160,7,176,22,49.8630137,50,40,,,,,
"Nu: 0.2, Gamma: 5e-05",138,6,198,23,44.10958904,50,40,,,,,
"Nu: 0.2, Gamma: 6e-05",175,9,161,20,53.42465753,50,40,,,,,
"Nu: 0.2, Gamma: 7e-05",179,9,157,20,54.52054795,50,40,,,,,
"Nu: 0.2, Gamma: 8e-05",184,10,152,19,55.61643836,50,40,,,,,
"Nu: 0.2, Gamma: 9e-05",191,11,145,18,57.26027397,50,40,,,,,
"Nu: 0.2, Gamma: 0.0001",162,8,174,21,50.1369863,50,40,,,,,
"Nu: 0.2, Gamma: 0.0002",177,8,159,21,54.24657534,50,40,,,,,
"Nu: 0.2, Gamma: 0.0003",229,11,107,18,67.67123288,50,40,,,,,
"Nu: 0.2, Gamma: 0.0004",199,10,137,19,59.7260274,50,40,,,,,
"Nu: 0.2, Gamma: 0.005",300,16,36,13,85.75342466,50,40,,,,,
"Nu: 0.2, Gamma: 0.05",295,26,41,3,81.64383562,50,40,,,,,
"Nu: 0.2, Gamma: 0.0625",297,25,39,4,82.46575342,50,40,,,,,
"Nu: 0.2, Gamma: 0.1",300,26,36,3,83.01369863,50,40,,,,,
"Nu: 0.2, Gamma: 0.2",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.2, Gamma: 0.5",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.2, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.2, Gamma: 0.9",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.2, Gamma: 0.99",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.5, Gamma: 1e-05",125,10,211,19,39.45205479,50,40,,,,,
"Nu: 0.5, Gamma: 2e-05",149,12,187,17,45.47945205,50,40,,,,,
"Nu: 0.5, Gamma: 3e-05",158,12,178,17,47.94520548,50,40,,,,,
"Nu: 0.5, Gamma: 4e-05",201,14,135,15,59.17808219,50,40,,,,,
"Nu: 0.5, Gamma: 5e-05",202,14,134,15,59.45205479,50,40,,,,,
"Nu: 0.5, Gamma: 6e-05",202,14,134,15,59.45205479,50,40,,,,,
"Nu: 0.5, Gamma: 7e-05",170,12,166,17,51.23287671,50,40,,,,,
"Nu: 0.5, Gamma: 8e-05",170,12,166,17,51.23287671,50,40,,,,,
"Nu: 0.5, Gamma: 9e-05",170,12,166,17,51.23287671,50,40,,,,,
"Nu: 0.5, Gamma: 0.0001",172,12,164,17,51.78082192,50,40,,,,,
"Nu: 0.5, Gamma: 0.0002",236,14,100,15,68.76712329,50,40,,,,,
"Nu: 0.5, Gamma: 0.0003",239,14,97,15,69.5890411,50,40,,,,,
"Nu: 0.5, Gamma: 0.0004",218,13,118,16,64.10958904,50,40,,,,,
"Nu: 0.5, Gamma: 0.005",268,15,68,14,77.26027397,50,40,,,,,
"Nu: 0.5, Gamma: 0.05",327,27,9,2,90.1369863,50,40,,,,,
"Nu: 0.5, Gamma: 0.0625",329,27,7,2,90.68493151,50,40,,,,,
"Nu: 0.5, Gamma: 0.1",332,28,4,1,91.23287671,50,40,,,,,
"Nu: 0.5, Gamma: 0.2",304,27,32,2,83.83561644,50,40,,,,,
"Nu: 0.5, Gamma: 0.5",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.5, Gamma: 0.7",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.5, Gamma: 0.9",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.5, Gamma: 0.99",336,29,0,0,92.05479452,50,40,,,,,
"Nu: 0.7, Gamma: 1e-05",227,22,109,7,64.10958904,50,40,,,,,
